Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
supine,0.02,-0.02,1.00,-0.18,0.12,0.43,48.00,-9.00,18.00
supine,0.01,-0.02,1.00,0.24,-0.06,-0.12,47.00,-8.00,18.00
supine,0.02,-0.02,1.00,0.00,0.12,-0.31,48.00,-9.00,20.00
supine,0.01,-0.02,1.00,0.00,0.12,-0.12,49.00,-9.00,19.00
supine,0.02,-0.02,1.00,-0.06,0.12,-0.12,49.00,-9.00,19.00
supine,0.02,-0.02,1.00,0.00,0.06,-0.12,50.00,-6.00,20.00
supine,0.02,-0.02,1.00,0.00,0.12,-0.12,48.00,-7.00,17.00
supine,0.02,-0.02,1.00,0.55,-0.18,-0.43,48.00,-11.00,15.00
supine,0.02,-0.02,1.00,-0.06,0.18,-0.37,49.00,-11.00,20.00
supine,0.02,-0.02,1.00,0.06,0.06,-0.12,47.00,-9.00,18.00
supine,0.02,-0.02,1.00,0.00,0.12,-0.24,48.00,-12.00,20.00
supine,0.02,-0.02,1.00,0.06,0.12,-0.18,50.00,-10.00,22.00
supine,0.02,-0.02,1.00,0.00,0.12,-0.18,49.00,-10.00,19.00
supine,0.02,-0.02,1.00,0.06,0.00,-0.18,49.00,-9.00,18.00
supine,0.02,-0.02,1.00,-0.06,0.12,-0.12,51.00,-11.00,20.00
supine,0.02,-0.02,1.00,0.00,0.12,-0.18,48.00,-10.00,18.00
supine,0.02,-0.02,1.00,0.37,-0.06,-0.31,49.00,-9.00,23.00
supine,0.02,-0.02,1.00,-0.06,0.12,-0.24,49.00,-9.00,14.00
supine,0.02,-0.02,1.00,0.00,0.12,-0.18,47.00,-8.00,21.00
supine,0.02,-0.02,1.00,0.06,0.12,-0.12,48.00,-9.00,22.00
supine,0.02,-0.02,1.00,0.00,0.18,-0.24,46.00,-10.00,20.00
supine,0.02,-0.02,1.00,-0.06,0.12,-0.18,49.00,-9.00,16.00
supine,0.02,-0.02,1.00,0.00,0.12,-0.12,48.00,-10.00,16.00
supine,0.02,-0.02,1.00,0.00,0.12,-0.12,46.00,-12.00,22.00
supine,0.02,-0.02,1.00,-0.06,0.18,-0.12,49.00,-9.00,19.00
supine,0.02,-0.02,1.00,-0.06,0.06,0.00,47.00,-8.00,20.00
supine,0.02,-0.02,1.00,0.00,0.12,-0.18,49.00,-8.00,23.00
supine,0.02,-0.02,1.00,0.06,0.12,0.06,48.00,-9.00,18.00
supine,0.02,-0.02,1.00,0.00,0.18,-0.12,47.00,-11.00,19.00
supine,0.02,-0.02,1.00,-0.06,0.12,-0.49,49.00,-11.00,18.00
supine,0.02,-0.02,1.00,-0.06,0.06,-0.12,49.00,-10.00,20.00
supine,0.02,-0.02,1.00,0.06,0.12,-0.12,49.00,-8.00,17.00
supine,0.02,-0.02,1.00,0.55,-0.12,-0.12,49.00,-9.00,21.00
supine,0.02,-0.02,1.00,-0.79,0.49,-0.18,47.00,-10.00,22.00
supine,0.02,-0.02,1.00,0.06,0.12,-0.06,48.00,-9.00,18.00
